timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный непрерывный,Гроза сильная (возможен град),"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Поземные туманы сплошным слоем (высота меньше 2 м от поверхности земли),"Минимальная температура, °C",Град,Направление ветра,Снег,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Зарница,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,Ливневой дождь очень сильный,"Высота снежного покрова, см",Количество облаков увеличилось,Туман ослабел (небо видно),"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,Снег умеренный непрерывный,"Температура воздуха, °C",Снег сильный непрерывный,Снег слабый непрерывный,Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Туман без изменений (небо видно),Балл общей облачности,Снег (возможно с туманом). Отдельные снежные кристаллы в виде звездочек,Ливневой снег слабый
1587373200,"Понедельник, 20 апреля
09:00 (UTC)",,,,,,,,,,,53.4,,,,,северный,,,,2,,,,,,,,,,,,20,751,,,6.8,,,,,,9.0,,
1587384000,"Понедельник, 20 апреля
12:00 (UTC)",,,,,,,,,,,45.4,,,,,северо-восточный,,,,4,,,,,,,,,,,,20,752,,,6.9,,,,,,7.0,,
1587394800,"Понедельник, 20 апреля
15:00 (UTC)",,,,,,,,,,,48.7,,,,,северный,,,8.5,2,,,0,,,,,,,,,20,752,,,6.3,,,,,,9.0,,
1587405600,"Понедельник, 20 апреля
18:00 (UTC)",,,,,,,,,,,69.5,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,753,,,2.2,,,,,,6.0,,
1587416400,"Понедельник, 20 апреля
21:00 (UTC)",,,,,,,,,,,77.3,,,,,северо-западный,,,,2,,,,,,,,,,,,20,754,,,0.0,,,,,,0.0,,
1587427200,"Вторник, 21 апреля
00:00 (UTC)",,,,,,,,,,,83.0,,,,,северный,,,,2,,,,,,,,,,,,20,755,,,-1.7,,,,,,0.0,,
1587438000,"Вторник, 21 апреля
03:00 (UTC)",,,,,,,,,,,77.1,,,-2.5,,северный,,,,2,,,0,,,,,,0,,,20,755,,,-0.8,,,,,,0.0,,
1587448800,"Вторник, 21 апреля
06:00 (UTC)",,,,,,,,,,,51.2,,,,,северный,,,,4,,,,,,,,,,,,20,755,,,5.8,,,,,,2.0,,
1587459600,"Вторник, 21 апреля
09:00 (UTC)",,,,,,,,,,,46.6,,,,,северо-западный,,,,4,,,,,,,,,,,,20,754,,,7.5,,,,,,9.0,,
1587470400,"Вторник, 21 апреля
12:00 (UTC)",,11.0,,,,,,,,,37.2,,,,,северный,,,,7,,,,,,,,,,,,20,753,,,7.8,,,,,,9.0,,
1587481200,"Вторник, 21 апреля
15:00 (UTC)",,10.0,,,,,,,,,42.5,,,,,северный,,,9.4,5,,,0,,,,,,,,,20,751,,,7.1,,,,,,9.0,,
1587492000,"Вторник, 21 апреля
18:00 (UTC)",,,,,,,,,,,55.5,,,,,северный,,,,3,,,,,,,,,,,,20,750,,,5.4,,,,,,9.0,,
1587502800,"Вторник, 21 апреля
21:00 (UTC)",,,,,,,,,,,64.7,,,,,северо-западный,,,,3,,,,,,,,,,,,20,749,,,3.3,,,,,,6.0,,
1587513600,"Среда, 22 апреля
00:00 (UTC)",,,,,,,,,,,48.0,,,,,северный,,,,6,,,,,,,,,,,,20,748,,,2.5,,,,,,6.0,,
1587524400,"Среда, 22 апреля
03:00 (UTC)",,16.0,,,,,,,,,69.1,,,0.4,,северный,,,,7,,,менее 0.1,,,,,,менее 0.1,,,10,748,,,0.4,,,,,,7.0,,True
1587535200,"Среда, 22 апреля
06:00 (UTC)",,16.0,,,,True,,,,,43.0,,,,,северный,,,,10,,,,,,,,,,,,20,749,,,1.2,,,,,,7.0,,
1587546000,"Среда, 22 апреля
09:00 (UTC)",,17.0,,,,,,,,,31.7,,,,,северный,,,,11,,,,,,,,,,,,20,748,,,3.9,,,,,,7.0,,
1587556800,"Среда, 22 апреля
12:00 (UTC)",,15.0,,,,,,,,,29.4,,,,,северо-западный,,,,7,,,,,,,,,,,,20,747,,,5.1,,,,,,7.0,,
1587567600,"Среда, 22 апреля
15:00 (UTC)",,15.0,,,,,,,,,30.0,,,,,северный,,,6.3,7,,,менее 0.1,,,,,,,,,20,747,,,4.6,,,,,,6.0,,
1587578400,"Среда, 22 апреля
18:00 (UTC)",,16.0,,,,,,,,,77.9,,,,,северный,,,,10,,,,,,,,,,,,20,747,,,0.2,,,,,,6.0,,
1587589200,"Среда, 22 апреля
21:00 (UTC)",,15.0,,,,,,,,,70.0,,,,,северный,,,,3,,,,,,,True,,,,,20,745,,,-0.2,,,,,,9.0,,
1587600000,"Четверг, 23 апреля
00:00 (UTC)",,10.0,,,,True,,,,,69.8,,,,,северо-западный,,,,5,,,,,,,,,,,,20,745,,,-1.5,,,,,,4.0,,
1587610800,"Четверг, 23 апреля
03:00 (UTC)",,11.0,,,,,,,,,73.9,,,-3.0,,северный,,,,7,,,0.1,,,0.0,,,0.1,,,10,744,,,-2.8,,,,,,9.0,,True
1587621600,"Четверг, 23 апреля
06:00 (UTC)",,13.0,,,,True,,,,,50.9,,,,,северный,,,,6,,,,,,,,,,,,20,744,,,-0.7,,,,,,7.0,,
1587632400,"Четверг, 23 апреля
09:00 (UTC)",,14.0,,,,,,,,,35.4,,,,,северо-западный,,,,7,,,,,,,True,,,,,20,744,,,1.0,,,,,,10.0,,
1587643200,"Четверг, 23 апреля
12:00 (UTC)",,15.0,,,,True,,,,,40.9,,,,,северо-западный,,,,7,,,,,,,,,,,,20,743,,,1.8,,,,,,4.0,,
1587654000,"Четверг, 23 апреля
15:00 (UTC)",,13.0,,,,,,,,,51.1,,,,,северо-западный,,,2.0,6,,,менее 0.1,,,,True,,,,,20,743,,,-0.1,,,,,,7.0,,
1587664800,"Четверг, 23 апреля
18:00 (UTC)",,10.0,,,,True,,,,,67.4,,,,,северо-западный,,,,4,,,,,,,,,,,,20,743,,,-2.7,,,,,,2.0,,
1587675600,"Четверг, 23 апреля
21:00 (UTC)",,,,,,,,,,,70.8,,,,,северо-западный,,,,3,,,,,,,,,,,,20,743,,,-4.2,,,,,,0.0,,
1587686400,"Пятница, 24 апреля
00:00 (UTC)",,,,,,,,,,,70.6,,,,,западный,,,,2,,,,,,,,,,,,20,742,,,-5.3,,,,,,0.0,,
1587697200,"Пятница, 24 апреля
03:00 (UTC)",,,,,,,,,,,71.7,,,-8.1,,,,,,0,,,менее 0.1,,,,,,менее 0.1,,,20,742,,,-5.2,,,,,,0.0,,
1587708000,"Пятница, 24 апреля
06:00 (UTC)",,,,,,,,,,,40.0,,,,,северо-западный,,,,2,,,,,,,,,,,,20,741,,,0.0,,,,,,6.0,,
1587718800,"Пятница, 24 апреля
09:00 (UTC)",,,,,,,,,,,29.3,,,,,западный,,,,2,,,,,,,,,,,,20,740,,,3.0,,,,,,7.0,,
1587729600,"Пятница, 24 апреля
12:00 (UTC)",,,,,,,,,,,42.3,,,,,юго-западный,,,,3,,,,,,,,,,,,20,738,,,3.4,,,,,,10.0,,
1587740400,"Пятница, 24 апреля
15:00 (UTC)",,,,,,,,,,,62.2,,,,,юго-западный,,,4.1,2,,,менее 0.1,,,,True,,,,,20,737,,,2.4,,,,,,10.0,,
1587751200,"Пятница, 24 апреля
18:00 (UTC)",,,,,,True,,,,,52.7,,,,,южный,,,,3,,,,,,,,,,,,20,735,,,2.8,,,,,,10.0,,
1587762000,"Пятница, 24 апреля
21:00 (UTC)",,,,,,,,,,,65.3,,,,,юго-западный,,,,2,,,,,,,,,,,,20,734,,,1.7,,,,,,9.0,,
1587772800,"Суббота, 25 апреля
00:00 (UTC)",,,,True,,,,,,,89.0,,,,,северо-западный,,,,2,,,,,,,,,,,,20,733,,,0.4,,,,,,10.0,,
1587783600,"Суббота, 25 апреля
03:00 (UTC)",,,,,,,,,,,77.2,,,-0.7,,северо-западный,,,,3,,,0.6,,,1.0,,,0.6,,,20,734,,,-0.6,,,,,,10.0,,
1587794400,"Суббота, 25 апреля
06:00 (UTC)",,,,,,,,,,,75.6,,,,,северо-западный,,,,2,,,,,,,,,,,,10,734,,,0.3,,,,,,9.0,,True
1587805200,"Суббота, 25 апреля
09:00 (UTC)",,,,,,True,,,,,55.8,,,,,северо-западный,,,,3,,,,,,,,,,,,20,735,,,1.9,,,,,,7.0,,
1587816000,"Суббота, 25 апреля
12:00 (UTC)",,,,,,,,,,,46.9,,,,,северо-западный,,,,4,,,,,,,True,,,,,20,736,,,2.4,,,,,,9.0,,
1587826800,"Суббота, 25 апреля
15:00 (UTC)",,,,,,,,,,,45.1,,,,,северо-западный,,,3.8,4,,,0.3,,,,,,,,,20,736,,,2.3,,,,,,7.0,,
1587837600,"Суббота, 25 апреля
18:00 (UTC)",,,,,,,,,,,66.8,,,,,южный,,,,1,,,,,,,,,,,,20,737,,,-3.0,,,,,,4.0,,
1587848400,"Суббота, 25 апреля
21:00 (UTC)",,,,,,,,,,,68.3,,,,,юго-западный,,,,1,,,,,,,,,,,,20,737,,,-3.3,,,,,,0.0,,
1587859200,"Воскресенье, 26 апреля
00:00 (UTC)",,,,,,,,,,,75.3,,,,,юго-западный,,,,2,,,,,,,,,,,,20,737,,,-4.9,,,,,,0.0,,
1587870000,"Воскресенье, 26 апреля
03:00 (UTC)",,,,,,,,,,,74.5,,,-5.0,,юго-западный,,,,2,,,0,,,,,,0.3,,,20,738,,,-2.6,,,,,,9.0,,
1587880800,"Воскресенье, 26 апреля
06:00 (UTC)",,,,,,,,,,,42.5,,,,,юго-западный,,,,4,,,,,,,,,,,,20,738,,,4.1,,,,,,6.0,,
1587891600,"Воскресенье, 26 апреля
09:00 (UTC)",,10.0,,,,,,,,,30.4,,,,,юго-западный,,,,4,,,,,,,,,,,,20,738,,,6.0,,,,,,9.0,,
1587902400,"Воскресенье, 26 апреля
12:00 (UTC)",,12.0,,,,,,,,,44.5,,,,,западный,,,,4,,,,,,,True,,,,,20,739,,,6.1,,,,,,9.0,,
1587913200,"Воскресенье, 26 апреля
15:00 (UTC)",,11.0,,,,,,,,,46.6,,,,,юго-западный,,,8.2,3,,,менее 0.1,,,,,,,,,20,739,,,6.4,,,,,,6.0,,
1587924000,"Воскресенье, 26 апреля
18:00 (UTC)",,,,,,,,,,,71.6,,,,,юго-западный,,,,2,,,,,,,,,,,,20,740,,,2.1,,,,,,7.0,,
1587934800,"Воскресенье, 26 апреля
21:00 (UTC)",,,,,,,,,,,87.5,,,,,юго-западный,,,,1,,,,,,,,,,,,20,741,,,-1.3,,,,,,6.0,,
1587945600,"Понедельник, 27 апреля
00:00 (UTC)",,,,,,,,,,,90.8,,,,,юго-западный,,,,1,,,,,,,,,,,,20,741,,,-2.3,,,,,,6.0,,
1587956400,"Понедельник, 27 апреля
03:00 (UTC)",,,,,,,,,,,90.9,,,-2.7,,юго-западный,,,,1,,,0,,,,,,менее 0.1,,,20,741,,,-1.2,,,,,,9.0,,
1587967200,"Понедельник, 27 апреля
06:00 (UTC)",,,,,,,,,,,56.7,,,,,северо-западный,,,,1,,,,,,,,,,,,20,742,,,5.2,,,,,,7.0,,
1587978000,"Понедельник, 27 апреля
09:00 (UTC)",,,,,,,,,,,32.9,,,,,северо-западный,,,,2,,,,,,,,,,,,20,742,,,7.6,,,,,,10.0,,
1587988800,"Понедельник, 27 апреля
12:00 (UTC)",,,,,,,,,,,39.4,,,,,северо-западный,,,,3,,,,,,,,,,,,20,742,,,7.1,,,,,,10.0,,
1587999600,"Понедельник, 27 апреля
15:00 (UTC)",,,,,,,,,,,37.5,,,,,северный,,,8.3,2,,,0,,,,,,,,,20,742,,,6.9,,,,,,4.0,,
1588010400,"Понедельник, 27 апреля
18:00 (UTC)",,,,,,,,,,,62.6,,,,,северный,,,,1,,,,,,,,,,,,20,742,,,0.5,,,,,,2.0,,
1588021200,"Понедельник, 27 апреля
21:00 (UTC)",,,,,,,,,,,78.5,,,,,северо-западный,,,,1,,,,,,,,,,,,20,743,,,-3.2,,,,,,0.0,,
1588032000,"Вторник, 28 апреля
00:00 (UTC)",,,,,,,,,,,88.5,,,,,,,,,0,,,,,,,,,,,,20,743,,,-5.1,,,,,,0.0,,
1588042800,"Вторник, 28 апреля
03:00 (UTC)",,,,,,,,,,,86.3,,,-5.4,,северо-западный,,,,2,,,0,,,,,,0,,,20,743,,,-0.9,,,,,,0.0,,
1588053600,"Вторник, 28 апреля
06:00 (UTC)",,,,,,,,,,,59.4,,,,,северо-западный,,,,4,,,,,,,,,,,,20,743,,,4.2,,,,,,6.0,,
1588064400,"Вторник, 28 апреля
09:00 (UTC)",,,,,,,,,,,33.5,,,,,северо-западный,,,,4,,,,,,,,,,,,20,743,,,7.1,,,,,,7.0,,
1588075200,"Вторник, 28 апреля
12:00 (UTC)",,,,,,,,,,,34.5,,,,,северо-западный,,,,4,,,,,,,,,,,,20,743,,,6.9,,,,,,9.0,,
1588086000,"Вторник, 28 апреля
15:00 (UTC)",,,,,,,,,,,36.8,,,,,северо-западный,,,7.9,2,,,0,,,,,,,,,20,743,,,6.5,,,,,,9.0,,
1588096800,"Вторник, 28 апреля
18:00 (UTC)",,,,,,,,,,,50.8,,,,,северо-западный,,,,1,,,,,,,,,,,,20,743,,,1.8,,,,,,1.0,,
1588107600,"Вторник, 28 апреля
21:00 (UTC)",,,,,,,,,,,81.6,,,,,,,,,0,,,,,,,,,,,,20,743,,,-3.0,,,,,,0.0,,
1588118400,"Среда, 29 апреля
00:00 (UTC)",,,,,,,,,,,85.3,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,742,,,-4.3,,,,,,2.0,,
1588129200,"Среда, 29 апреля
03:00 (UTC)",,,,,,,,,,,66.6,,,-4.4,,восточный,,,,2,,,0,,,,,,0,,,20,739,,,0.6,,,,,,10.0,,
1588140000,"Среда, 29 апреля
06:00 (UTC)",,10.0,,,,,,,,,77.5,,,,,юго-восточный,,,,5,,,,,,,,,,,,10,737,,,1.4,,True,,,,10.0,,
1588150800,"Среда, 29 апреля
09:00 (UTC)",,11.0,,,,,,,,,93.0,,,,,восточный,,,,5,,,,,,,,,,,,1,734,,,0.4,True,,,,,10.0,,
1588161600,"Среда, 29 апреля
12:00 (UTC)",,10.0,,,,,,,,,93.7,,,,,восточный,,,,6,,,,,,,,,,,,2,735,,True,0.7,,,,,,10.0,,
1588172400,"Среда, 29 апреля
15:00 (UTC)",,10.0,,,,,,,,,93.7,,,,,северо-восточный,,,2.5,4,,,12,,,,,,,,,10,736,,,0.9,,True,,,,10.0,,
1588183200,"Среда, 29 апреля
18:00 (UTC)",,,True,,,,,,,,93.7,,,,,северный,,,,3,,,,,,,,,,,,10,737,,,0.8,,,,,,10.0,,
1588194000,"Среда, 29 апреля
21:00 (UTC)",,,True,,,,,,,,93.0,,,,,северный,,,,4,,,,,,,,,,,,10,737,,,1.0,,,,,,10.0,,
1588204800,"Четверг, 30 апреля
00:00 (UTC)",,,,,,,,,,,93.0,,,,,северный,,,,4,,,,,,,,,,,,10,738,,,0.4,,True,,,,10.0,,
1588215600,"Четверг, 30 апреля
03:00 (UTC)",,,,,,,,,,,93.7,,,0.2,,северо-западный,,,,5,,,5,,,3.0,,,17,,,10,741,,,0.5,,True,,,,10.0,,
1588226400,"Четверг, 30 апреля
06:00 (UTC)",,,,,,,,,,,84.0,,,,,северо-западный,,,,4,,,,,,,,,,,,20,743,,,1.4,,,True,,,10.0,,
1588237200,"Четверг, 30 апреля
09:00 (UTC)",,11.0,,,,,,,,,82.9,,,,,северо-западный,,,,6,,,,,,,,,,,,10,745,,,2.0,,True,,,,10.0,,
1588248000,"Четверг, 30 апреля
12:00 (UTC)",,10.0,,,,True,,,,,58.5,,,,,северо-западный,,,,5,,,,,,,,,,,,20,747,,,5.8,,,,,,7.0,,
1588258800,"Четверг, 30 апреля
15:00 (UTC)",,10.0,,,,,,,,,64.1,,,,,северо-западный,,,6.0,4,,,менее 0.1,,,,,,,,,20,748,,,4.6,,,,,,7.0,,
1588269600,"Четверг, 30 апреля
18:00 (UTC)",,,,,,,,,,,73.8,,,,,западный,,,,2,,,,,,,True,,,,,20,749,,,2.6,,,,,,9.0,,
1588280400,"Четверг, 30 апреля
21:00 (UTC)",,,,,,,,,,,78.1,,,,,западный,,,,2,,,,,,,,,,,,20,750,,,1.7,,,,,,9.0,,
1588291200,"Пятница, 1 мая
00:00 (UTC)",,,,,,,,,,,80.3,,,,,северо-западный,,,,3,,,,,,,,,,,,20,750,,,0.4,,,,,,9.0,,
1588302000,"Пятница, 1 мая
03:00 (UTC)",,,,,,,,,,,76.2,,,0.0,,северо-западный,,,,2,,,0.4,,,,,,0.4,,,20,751,,,0.4,,,,,,10.0,,
1588312800,"Пятница, 1 мая
06:00 (UTC)",,,,,,,,,,,61.0,,,,,северо-западный,,,,3,,,,,,,,,,,,20,752,,,3.5,,,,,,9.0,,
1588323600,"Пятница, 1 мая
09:00 (UTC)",,,,,,,,,,,30.2,,,,,юго-западный,,,,1,,,,,,,,,,,,20,751,,,6.0,,,,,,7.0,,
1588334400,"Пятница, 1 мая
12:00 (UTC)",,,,,,,,,,,36.9,,,,,северо-западный,,,,1,,,,,,,,,,,,20,752,,,5.7,,,,,,9.0,,
1588345200,"Пятница, 1 мая
15:00 (UTC)",,,,,,,,,,,31.4,,,,,северо-западный,,,7.6,2,,,0,,,,,,,,,20,751,,,6.8,,,,,,2.0,,
1588356000,"Пятница, 1 мая
18:00 (UTC)",,,,,,,,,,,69.2,,,,,,,,,0,,,,,,,,,,,,20,752,,,0.6,,,,,,0.0,,
1588366800,"Пятница, 1 мая
21:00 (UTC)",,,,,,,,,,,76.9,,,,,восточный,,,,1,,,,,,,,,,,,20,752,,,-2.1,,,,,,0.0,,
1588377600,"Суббота, 2 мая
00:00 (UTC)",,,,,,,,,,,87.3,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,753,,,-3.6,,,,,,0.0,,
1588388400,"Суббота, 2 мая
03:00 (UTC)",,,,,,,,,,,74.0,,,-4.2,,юго-восточный,,,,1,,,0,,,,,,0,,,20,754,,,0.6,,,,,,1.0,,
1588399200,"Суббота, 2 мая
06:00 (UTC)",,,,,,,,,,,38.4,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,754,,,6.9,,,,,,4.0,,
1588410000,"Суббота, 2 мая
09:00 (UTC)",,,,,,,,,,,30.8,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,753,,,9.0,,,,,,6.0,,
1588420800,"Суббота, 2 мая
12:00 (UTC)",,,,,,,,,,,27.1,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,752,,,11.6,,,,,,10.0,,
1588431600,"Суббота, 2 мая
15:00 (UTC)",,,,,,,,,,,25.1,,,,,юго-восточный,,,12.7,3,,,0,,,,,,,,,20,751,,,12.2,,,,,,9.0,,
1588442400,"Суббота, 2 мая
18:00 (UTC)",,,,,,,,,,,39.1,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,751,,,8.1,,,,,,1.0,,
1588453200,"Суббота, 2 мая
21:00 (UTC)",,,,,,,,,,,50.3,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,751,,,5.1,,,,,,1.0,,
1588464000,"Воскресенье, 3 мая
00:00 (UTC)",,,,,,,,,,,56.6,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,751,,,3.4,,,,,,1.0,,
1588474800,"Воскресенье, 3 мая
03:00 (UTC)",,,,,,,,,,,51.1,,,2.8,,юго-восточный,,,,4,,,0,,,,,,0,,,20,750,,,5.3,,,,,,4.0,,
1588485600,"Воскресенье, 3 мая
06:00 (UTC)",,,,,,,,,,,38.5,,,,,юго-восточный,,,,4,,,,,,,,,,,,20,750,,,11.0,,,,,,6.0,,
1588496400,"Воскресенье, 3 мая
09:00 (UTC)",,,,,,,,,,,33.1,,,,,юго-восточный,,,,6,,,,,,,,,,,,20,749,,,16.8,,,,,,9.0,,
1588507200,"Воскресенье, 3 мая
12:00 (UTC)",,10.0,,,,,,,,,31.9,,,,,южный,,,,5,,,,,,,,,,,,20,748,,,19.7,,,,,,4.0,,
1588518000,"Воскресенье, 3 мая
15:00 (UTC)",,10.0,,,,,,,,,36.5,,,,,южный,,,20.7,5,,,0,,,,,,,,,20,747,,,19.0,,,,,,6.0,,
1588528800,"Воскресенье, 3 мая
18:00 (UTC)",,,,,,,,,,,47.7,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,747,,,14.9,,,,,,6.0,,
1588539600,"Воскресенье, 3 мая
21:00 (UTC)",,,,,,,,,,,75.5,,,,,северо-восточный,,,,2,,,,,,,,,,True,,10,747,,,12.2,,,,,,10.0,,
1588550400,"Понедельник, 4 мая
00:00 (UTC)",,,,,,True,,,,,81.1,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,748,,,10.7,,,,,,9.0,,
1588561200,"Понедельник, 4 мая
03:00 (UTC)",,,,,,,,,,,79.6,,,10.4,,южный,,,,1,,,0.3,,,,,,0.3,,,20,748,,,11.5,,,,,,9.0,,
1588572000,"Понедельник, 4 мая
06:00 (UTC)",,,,,,,,,,,66.4,,,,,южный,,,,2,,,,,,,,,,,,20,748,,,14.9,,,,,,9.0,,
1588582800,"Понедельник, 4 мая
09:00 (UTC)",,,,,True,,,,,,62.1,,,,,южный,,,,2,,,,,,,,,,,,20,749,,,16.9,,,,,,9.0,,
1588593600,"Понедельник, 4 мая
12:00 (UTC)",,10.0,,,,,,,,,67.5,,,,,южный,,,,6,,,,,,,,,,True,,10,749,,,15.8,,,,,,9.0,,
1588604400,"Понедельник, 4 мая
15:00 (UTC)",,10.0,True,,,,,,,,93.6,,,,,южный,,,19.5,2,,,17,,,,,,,,,10,750,,,12.1,,,,,,10.0,,
1588615200,"Понедельник, 4 мая
18:00 (UTC)",,,True,,,,,,,,93.0,,,,,юго-восточный,,,,2,,,,,,,,,,,,4,750,,,11.7,,,,,,10.0,,
1588626000,"Понедельник, 4 мая
21:00 (UTC)",,,True,,,,,,,,93.0,,,,,юго-восточный,,,,2,,,,,,,,,,,,10,750,,,11.5,,,,,,10.0,,
1588636800,"Вторник, 5 мая
00:00 (UTC)",,,,,,,,True,,,92.9,,,,,юго-восточный,,,,1,,,,,,,,,,,,4,750,,,10.9,,,,,,10.0,,
1588647600,"Вторник, 5 мая
03:00 (UTC)",,,True,,,,,,,,98.7,,,10.6,,,,,,0,,,16,,,,,,33,,,2,749,,,11.1,,,,,,10.0,,
1588658400,"Вторник, 5 мая
06:00 (UTC)",,,True,,,,,,,,,,,,,восточный,,,,1,,,,,,,,,,,,10,750,,,,,,,,,10.0,,
1588669200,"Вторник, 5 мая
09:00 (UTC)",,,,,,,,,,,96.1,,,,,восточный,,,,2,True,,,,,,,,,,,20,749,,,13.0,,,,,,10.0,,
1588680000,"Вторник, 5 мая
12:00 (UTC)",,,True,,,,,,,,96.2,,,,,северо-восточный,,,,3,,,,,,,,,,,,10,749,,,13.6,,,,,,10.0,,
1588690800,"Вторник, 5 мая
15:00 (UTC)",,,,,,True,,,,,93.1,,,,,восточный,,,14.4,3,,,8,,,,,,,,,20,747,,,14.4,,,,,,9.0,,
1588701600,"Вторник, 5 мая
18:00 (UTC)",,,,,,,,,,,90.0,,,,,северо-западный,,,,3,,,,,,,True,,,,,20,747,,,13.1,,,,,,10.0,,
1588712400,"Вторник, 5 мая
21:00 (UTC)",,,,,,,,,,,91.2,,,,,восточный,,,,2,True,,,,,,,,,,,20,746,,,12.5,,,,,,10.0,,
1588723200,"Среда, 6 мая
00:00 (UTC)",,,True,,,,,,,,91.8,,,,,юго-восточный,,,,3,,,,,,,,,,,,10,745,,,12.3,,,,,,10.0,,
1588734000,"Среда, 6 мая
03:00 (UTC)",,,,,,,,,,,90.0,,,11.9,,юго-восточный,,,,2,,,0.7,,,,True,,8,,,20,743,,,12.4,,,,,,10.0,,
1588744800,"Среда, 6 мая
06:00 (UTC)",,,,,,,,,,,66.7,,,,,южный,,,,4,,,,,,,,,,,,20,742,,,16.4,,,True,,,10.0,,
1588755600,"Среда, 6 мая
09:00 (UTC)",,,,,,,,,,,59.8,,,,,южный,,,,4,,,,,,,,,,,,20,742,,,19.2,,,,,,9.0,,
1588766400,"Среда, 6 мая
12:00 (UTC)",,10.0,,,,,,,,,47.9,,,,,южный,,,,4,,,,,,,,,,,,20,741,,,21.5,,,,,,6.0,,
1588777200,"Среда, 6 мая
15:00 (UTC)",True,,,,,,,,,,82.2,,,,,юго-западный,,,21.8,1,,,5,,,,,,,,,10,741,,,14.5,,,,,,10.0,,
1588788000,"Среда, 6 мая
18:00 (UTC)",,,,,True,,,,,,88.8,,,,,юго-западный,,,,1,,,,,,,,,,,,20,741,,,13.2,,,,,,10.0,,
1588798800,"Среда, 6 мая
21:00 (UTC)",,,,,,True,,,,,91.8,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,740,,,12.9,,,,,,10.0,,
1588809600,"Четверг, 7 мая
00:00 (UTC)",,,True,,,,,,,,88.2,,,,,юго-восточный,,,,3,,,,,,,,,,,,10,738,,,12.8,,,,,,10.0,,
1588820400,"Четверг, 7 мая
03:00 (UTC)",,,,,,,,,,,84.3,,,12.7,,южный,,,,4,,,,,,,True,,12,,,20,737,,,13.4,,,,,,10.0,,
1588831200,"Четверг, 7 мая
06:00 (UTC)",,10.0,,,,,,,,,74.5,,,,,южный,,,,6,,,,,,,,,,,,20,737,,,15.3,,,True,,,10.0,,
1588842000,"Четверг, 7 мая
09:00 (UTC)",,10.0,,,,,,,,,59.1,,,,,южный,,,,6,,,,,,,,,,,,20,737,,,17.8,,,,,,9.0,,
1588852800,"Четверг, 7 мая
12:00 (UTC)",,13.0,,,,,,,,,60.3,,,,,юго-западный,,,,4,,,,,,,,,,,,20,739,,,16.5,,,,,,10.0,,
1588863600,"Четверг, 7 мая
15:00 (UTC)",,,True,,,,,,,,84.9,,,,,северо-западный,,,18.0,4,,,0.9,,,,,,,,,10,741,,,9.3,,,,,,10.0,,
1588874400,"Четверг, 7 мая
18:00 (UTC)",,,True,,,,,,,,87.8,,,,,северный,,,,2,,,,,,,,,,,,10,742,,,8.6,,,,,,10.0,,
1588885200,"Четверг, 7 мая
21:00 (UTC)",,,,,,,,,,,90.9,,,,,северный,,,,1,True,,,,,,,,,,,20,741,,,7.8,,,,,,10.0,,
1588896000,"Пятница, 8 мая
00:00 (UTC)",,,,,,,,,,,90.8,True,,,,северный,,,,2,,,,,,,,,,,,10,742,,,7.3,,,,,,10.0,,
1588906800,"Пятница, 8 мая
03:00 (UTC)",,,,,,,,,,,90.2,True,,7.1,,северо-западный,,,,3,,,6,,,,,,7,,,10,743,,,7.1,,,,,,10.0,,
1588917600,"Пятница, 8 мая
06:00 (UTC)",,,,,,True,,,,,79.2,,,,,северо-западный,,,,3,,,,,,,,,,,,20,745,,,8.4,,,,,,9.0,,
1588928400,"Пятница, 8 мая
09:00 (UTC)",,,,,,,,,,,70.5,,,,,северный,,,,3,,,,,,,,,,,,20,746,,,9.7,,,,,,9.0,,
1588939200,"Пятница, 8 мая
12:00 (UTC)",,,,,,,,,,,60.3,,,,,северо-западный,,,,2,,,,,,,,,,,,20,747,,,11.0,,,,,,9.0,,
1588950000,"Пятница, 8 мая
15:00 (UTC)",,,,,,,,,,,50.0,,,,,северо-западный,,,12.3,2,,,менее 0.1,,,,,,,,,20,748,,,12.2,,,,,,4.0,,
