timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Ливневый дождь,"Осадки за 24 часа, мм",Ливневой дождь слабый,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C","Пыль, песок или брызги, поднятые ветром",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1587978000,"Понедельник, 27 апреля
09:00 (UTC)",,,,,,,,,,,20,705,,,23.8,,22.0,,,,северо-западный,9,,,2.0
1587988800,"Понедельник, 27 апреля
12:00 (UTC)",,,,,0,,,,,,20,704,,,24.4,,22.4,,,,западный,9,,25.0,1.0
1587999600,"Понедельник, 27 апреля
15:00 (UTC)",,,,,,,,,,,10,704,,,16.4,,36.5,,,,юго-восточный,4,,,1.0
1588010400,"Понедельник, 27 апреля
18:00 (UTC)",,,,,,,,,,,10,704,,,14.0,,49.8,,,,северный,0,,,1.0
1588021200,"Понедельник, 27 апреля
21:00 (UTC)",,,,,,,,,,,10,704,,,10.0,,62.2,,,,,7,,,0.0
1588032000,"Вторник, 28 апреля
00:00 (UTC)",,,,,0,,,,0,,50,705,,,10.1,,65.8,8.6,,,,9,,,0.0
1588042800,"Вторник, 28 апреля
03:00 (UTC)",,,,,,,,,,,50,704,,,17.7,,38.2,,,True,юго-восточный,5,,,1.0
1588053600,"Вторник, 28 апреля
06:00 (UTC)",,,,,,,,,,,50,702,,,24.4,,27.4,,,True,северо-западный,5,,,1.0
1588064400,"Вторник, 28 апреля
09:00 (UTC)",,,,,,,,,,,50,702,,,26.1,,28.4,,,,,7,,,0.0
1588075200,"Вторник, 28 апреля
12:00 (UTC)",,,,,менее 0.1,,,,,,50,700,,,25.2,,25.2,,,,,9,,26.6,0.0
1588086000,"Вторник, 28 апреля
15:00 (UTC)",,,,,,,,,,,10,701,,,17.2,,48.3,,,,,5,,,0.0
1588096800,"Вторник, 28 апреля
18:00 (UTC)",,,,,,,,,,,10,701,,,19.8,,36.5,,,,южный,10,,,2.0
1588107600,"Вторник, 28 апреля
21:00 (UTC)",,,,,,,,,,,10,702,,,16.0,,51.1,,,,,10,,,0.0
1588118400,"Среда, 29 апреля
00:00 (UTC)",,,,,0,,,,0,,20,703,,,15.2,,57.6,14.6,,,северо-восточный,9,,,1.0
1588129200,"Среда, 29 апреля
03:00 (UTC)",,,,,,,,,,,20,703,,,22.7,,39.4,,,,северо-восточный,7,,,1.0
1588140000,"Среда, 29 апреля
06:00 (UTC)",,,,,,,,,,,20,701,,,27.9,,28.1,,,,северо-восточный,6,,,2.0
1588150800,"Среда, 29 апреля
09:00 (UTC)",,,,,,,,,,,50,699,,,30.4,,22.4,,,,северо-восточный,7,,,3.0
1588161600,"Среда, 29 апреля
12:00 (UTC)",,,,,0,,,,,,50,697,,,29.5,,22.5,,,,восточный,4,,31.6,2.0
1588172400,"Среда, 29 апреля
15:00 (UTC)",,,,,,,,,,,10,697,,,22.0,,29.9,,,,северо-восточный,7,,,1.0
1588183200,"Среда, 29 апреля
18:00 (UTC)",,,,,,,,,,,10,697,,,18.3,,35.3,,,,северо-восточный,6,,,1.0
1588194000,"Среда, 29 апреля
21:00 (UTC)",,,12.0,,,,,,,,10,699,,,21.3,,41.2,,,,северо-западный,10,,,2.0
1588204800,"Четверг, 30 апреля
00:00 (UTC)",,,,,менее 0.1,,,True,менее 0.1,,50,702,,,19.9,,45.2,17.8,,,западный,9,,,2.0
1588215600,"Четверг, 30 апреля
03:00 (UTC)",,,10.0,,,,,,,,50,703,,,22.6,,30.3,,,,северо-западный,9,,,3.0
1588226400,"Четверг, 30 апреля
06:00 (UTC)",,,12.0,,,,,,,,50,703,,,24.5,,19.7,,,,северо-западный,9,,,4.0
1588237200,"Четверг, 30 апреля
09:00 (UTC)",,,10.0,,,,,,,,50,702,,,25.5,,20.0,,,,северо-западный,9,,,4.0
1588248000,"Четверг, 30 апреля
12:00 (UTC)",,,11.0,,0,,,,,,50,703,,,22.9,,18.2,,,,северо-западный,9,,26.0,4.0
1588258800,"Четверг, 30 апреля
15:00 (UTC)",,,,,,,,,,,10,703,,,18.3,,30.6,,,,северо-западный,6,,,1.0
1588269600,"Четверг, 30 апреля
18:00 (UTC)",,,,,,,,,,,10,702,,,15.4,,37.3,,,,западный,7,,,2.0
1588280400,"Четверг, 30 апреля
21:00 (UTC)",,,,,,,,,,,10,702,,,11.5,,50.6,,,,,7,,,0.0
1588291200,"Пятница, 1 мая
00:00 (UTC)",,,,,1,,,,1,True,50,703,,,10.2,,85.6,10.1,,,западный,10,,,3.0
1588302000,"Пятница, 1 мая
03:00 (UTC)",,,,,,,,,,True,10,705,,,11.4,,88.7,,,,западный,10,,,2.0
1588312800,"Пятница, 1 мая
06:00 (UTC)",,,15.0,,,,,True,,,20,707,,,12.4,,56.5,,,,северо-западный,10,,,3.0
1588323600,"Пятница, 1 мая
09:00 (UTC)",,,,,,,,,,,50,707,,,14.3,,35.9,,,,северный,9,,,3.0
1588334400,"Пятница, 1 мая
12:00 (UTC)",,,,,6,,,,,,50,707,,,15.2,,29.7,,,,северный,4,,15.9,2.0
1588345200,"Пятница, 1 мая
15:00 (UTC)",,,,,,,,,,,10,708,,,8.8,,60.1,,,,северо-восточный,5,,,1.0
1588356000,"Пятница, 1 мая
18:00 (UTC)",,,,,,,,,,,10,709,,,6.1,,83.4,,,,северный,2,,,1.0
1588366800,"Пятница, 1 мая
21:00 (UTC)",,,,,,,,,,,10,709,,,4.4,,90.0,,,,,7,,,0.0
1588377600,"Суббота, 2 мая
00:00 (UTC)",,,,,0,,,,6,,50,709,,,5.3,,85.7,4.3,,,восточный,9,,,2.0
1588388400,"Суббота, 2 мая
03:00 (UTC)",,,,,,,,,,,50,709,,,10.8,,58.5,,,,восточный,9,,,3.0
1588399200,"Суббота, 2 мая
06:00 (UTC)",,,,,,,,,,,50,706,,,17.8,,34.4,,,,восточный,7,,,3.0
1588410000,"Суббота, 2 мая
09:00 (UTC)",,,,,,,,,,,50,704,,,22.0,,27.9,,,,восточный,7,,,2.0
1588420800,"Суббота, 2 мая
12:00 (UTC)",,,,,0,,,,,,50,704,,,19.6,,34.7,,,,северный,7,,23.0,1.0
1588431600,"Суббота, 2 мая
15:00 (UTC)",,,,,,,,,,,10,705,,,16.4,,36.5,,,,северный,9,,,2.0
1588442400,"Суббота, 2 мая
18:00 (UTC)",,,,,,,,,,,10,706,,,10.0,,64.4,,,,западный,6,,,1.0
1588453200,"Суббота, 2 мая
21:00 (UTC)",,,,,,,,,,,10,707,,,6.3,,76.1,,,,восточный,5,,,1.0
1588464000,"Воскресенье, 3 мая
00:00 (UTC)",,,,,0,,,,0,,50,708,,,7.5,,75.8,4.7,,,западный,9,,,1.0
1588474800,"Воскресенье, 3 мая
03:00 (UTC)",,,,,,,,,,,50,707,,,15.0,,39.1,,,,восточный,7,,,1.0
1588485600,"Воскресенье, 3 мая
06:00 (UTC)",,,,,,,,,,,50,706,,,20.2,,22.8,,,,северо-восточный,9,,,2.0
1588496400,"Воскресенье, 3 мая
09:00 (UTC)",,,,,,,,,,,50,704,,,22.0,,20.1,,,,западный,5,,,1.0
1588507200,"Воскресенье, 3 мая
12:00 (UTC)",,,,,0,,,,,,50,704,,,20.9,,21.7,,,,,6,,22.2,0.0
1588518000,"Воскресенье, 3 мая
15:00 (UTC)",,,,,,,,,,,10,704,,,13.8,,39.6,,,,северный,4,,,1.0
1588528800,"Воскресенье, 3 мая
18:00 (UTC)",,,,,,,,,,,10,704,,,10.0,,56.3,,,,северный,7,,,1.0
1588539600,"Воскресенье, 3 мая
21:00 (UTC)",,,,,,,,,,,10,703,,,6.3,,70.3,,,,,6,,,0.0
1588550400,"Понедельник, 4 мая
00:00 (UTC)",,,,,0,,,,0,,50,702,,,8.8,,60.1,4.6,,,восточный,5,,,1.0
1588561200,"Понедельник, 4 мая
03:00 (UTC)",,,,,,,,,,,50,700,,,17.8,,27.3,,,,восточный,9,,,1.0
1588572000,"Понедельник, 4 мая
06:00 (UTC)",,,,,,,,,,,50,697,,,24.6,,19.9,,,,северо-восточный,9,,,2.0
1588582800,"Понедельник, 4 мая
09:00 (UTC)",,,,,,,,,,,50,696,,,25.0,,17.4,,,,южный,9,,,1.0
1588593600,"Понедельник, 4 мая
12:00 (UTC)",,,,,0,,,,,,50,696,,,21.3,,24.5,,,,юго-восточный,9,,25.4,2.0
1588604400,"Понедельник, 4 мая
15:00 (UTC)",,,,,,,,,,,10,697,,,18.6,,30.4,,,,юго-западный,9,,,4.0
1588615200,"Понедельник, 4 мая
18:00 (UTC)",,,12.0,,,,,,,,10,698,,,15.0,,40.0,,,,северный,7,,,2.0
1588626000,"Понедельник, 4 мая
21:00 (UTC)",,,,,,,,,,,10,699,,,11.9,,58.0,,,,северо-западный,6,,,3.0
1588636800,"Вторник, 5 мая
00:00 (UTC)",,,16.0,,менее 0.1,,,,менее 0.1,True,50,704,,,7.1,,72.5,6.4,,,северо-западный,9,,,5.0
1588647600,"Вторник, 5 мая
03:00 (UTC)",,,14.0,,,,,,,,50,705,,,8.7,,40.1,,,True,северо-западный,9,,,4.0
1588658400,"Вторник, 5 мая
06:00 (UTC)",,,11.0,,,,,,,,50,706,,,10.6,,36.7,,,,северо-западный,9,,,4.0
1588669200,"Вторник, 5 мая
09:00 (UTC)",,,10.0,,,,,,,,50,706,,,11.8,,23.8,,,,северо-западный,9,,,3.0
1588680000,"Вторник, 5 мая
12:00 (UTC)",,,,,менее 0.1,,,,,,50,706,,,11.5,,20.0,,,,северо-западный,4,,13.2,4.0
1588690800,"Вторник, 5 мая
15:00 (UTC)",,,,,,,,,,,10,708,,,7.3,,39.4,,,,северо-западный,2,,,1.0
1588701600,"Вторник, 5 мая
18:00 (UTC)",,,,,,,,,,,10,710,,,5.2,,45.2,,,,северо-западный,2,,,2.0
1588712400,"Вторник, 5 мая
21:00 (UTC)",,,,,,,,,,,10,711,,,2.9,,62.3,,,,,7,,,0.0
1588723200,"Среда, 6 мая
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,712,,,4.1,,56.4,2.0,,,западный,9,,,1.0
1588734000,"Среда, 6 мая
03:00 (UTC)",,,,,,,,,,,50,712,,,8.6,,36.4,,,,западный,6,,,2.0
1588744800,"Среда, 6 мая
06:00 (UTC)",,,,,,,,,,,50,712,,,9.4,,32.4,,,True,западный,9,,,2.0
1588755600,"Среда, 6 мая
09:00 (UTC)",,,11.0,,,,,,,,50,712,,,10.8,,24.1,,,,северо-западный,7,,,4.0
1588766400,"Среда, 6 мая
12:00 (UTC)",,,11.0,,менее 0.1,,,,,,50,712,,,10.3,,33.7,,,,северо-западный,7,,12.5,4.0
1588777200,"Среда, 6 мая
15:00 (UTC)",,,,,,,,,,,10,713,,,7.5,,42.6,,,,северный,4,,,2.0
1588788000,"Среда, 6 мая
18:00 (UTC)",,,,,,,,,,,10,714,,,2.9,,60.4,,,,западный,2,,,2.0
1588798800,"Среда, 6 мая
21:00 (UTC)",,,,,,,,,,,10,714,,,-1.0,,74.8,,,,,4,,,0.0
1588809600,"Четверг, 7 мая
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,715,,,1.4,,66.8,-1.8,,,северо-восточный,2,,,1.0
1588820400,"Четверг, 7 мая
03:00 (UTC)",,,,,,,,,,,50,714,,,9.5,,31.7,,,,юго-западный,7,,,3.0
1588831200,"Четверг, 7 мая
06:00 (UTC)",,,10.0,,,,,,,,50,712,,,9.7,,34.5,,,,южный,10,,,2.0
1588842000,"Четверг, 7 мая
09:00 (UTC)",,,,,,,,,,,50,710,,,13.1,,34.3,,,,восточный,9,,,2.0
1588852800,"Четверг, 7 мая
12:00 (UTC)",,,,,0,,,,,,50,708,,,11.0,,40.8,,,,северо-восточный,10,,13.6,1.0
1588863600,"Четверг, 7 мая
15:00 (UTC)",,,11.0,,,,,,,,10,709,True,,7.3,,87.1,,,,,10,,,0.0
1588874400,"Четверг, 7 мая
18:00 (UTC)",,,,,,,,,,,10,709,,,5.3,,92.0,,,True,,4,,,0.0
1588885200,"Четверг, 7 мая
21:00 (UTC)",,,13.0,,,,,,,,10,709,,,7.8,,57.4,,,,северо-западный,7,,,4.0
1588896000,"Пятница, 8 мая
00:00 (UTC)",,,,,1,,,,1,,50,711,,,8.1,,55.4,3.9,,,северо-западный,9,,,3.0
1588906800,"Пятница, 8 мая
03:00 (UTC)",,,12.0,,,,,,,,50,711,,,10.4,,30.5,,,,северный,5,,,3.0
1588917600,"Пятница, 8 мая
06:00 (UTC)",,,,,,,,,,,50,711,,,13.2,,24.8,,,,северный,6,,,4.0
1588928400,"Пятница, 8 мая
09:00 (UTC)",,,11.0,,,,,,,,50,711,,,13.4,,20.5,,,,северный,5,,,4.0
1588939200,"Пятница, 8 мая
12:00 (UTC)",,,12.0,,0,,,,,,50,711,,,12.0,,20.4,,,,северо-западный,4,,14.3,6.0
1588950000,"Пятница, 8 мая
15:00 (UTC)",,,12.0,,,,,,,,10,712,,,7.8,,26.9,,,,северный,4,,,2.0
1588960800,"Пятница, 8 мая
18:00 (UTC)",,,,,,,,,,,10,713,,,3.5,,47.2,,,,,7,,,0.0
1588971600,"Пятница, 8 мая
21:00 (UTC)",,,,,,,,,,,10,714,,,-1.3,,76.5,,,,,2,,,0.0
1588982400,"Суббота, 9 мая
00:00 (UTC)",,,,,0,,,,0,,50,715,,,4.1,,59.4,-2.0,,,северо-восточный,0,,,1.0
1588993200,"Суббота, 9 мая
03:00 (UTC)",,,,,,,,,,,50,715,,,11.0,,33.1,,,,восточный,2,,,1.0
1589004000,"Суббота, 9 мая
06:00 (UTC)",,,,,,,,,,,50,714,,,13.8,,23.5,,,,юго-восточный,2,,,3.0
1589014800,"Суббота, 9 мая
09:00 (UTC)",,,,,,,,,,,50,713,,,16.2,,20.1,,,,северный,1,,,1.0
1589025600,"Суббота, 9 мая
12:00 (UTC)",,,,,0,,,,,,50,713,,,16.6,,19.6,,,,северо-восточный,1,,17.5,3.0
1589036400,"Суббота, 9 мая
15:00 (UTC)",,,,,,,,,,,10,713,,,9.2,,64.2,,,,северный,5,,,1.0
1589047200,"Суббота, 9 мая
18:00 (UTC)",,,,,,,,,,,10,714,,,6.5,,44.3,,,,северо-восточный,2,,,1.0
1589058000,"Суббота, 9 мая
21:00 (UTC)",,,,,,,,,,,10,715,,,2.8,,60.4,,,,северо-восточный,2,,,1.0
1589068800,"Воскресенье, 10 мая
00:00 (UTC)",,,,,0,,,,0,,50,716,,,5.4,,60.2,1.3,,,северо-восточный,0,,,1.0
1589079600,"Воскресенье, 10 мая
03:00 (UTC)",,,,,,,,,,,50,716,,,13.0,,29.9,,,,северо-восточный,2,,,1.0
1589090400,"Воскресенье, 10 мая
06:00 (UTC)",,,,,,,,,,,50,714,,,18.8,,15.3,,,,западный,5,,,1.0
1589101200,"Воскресенье, 10 мая
09:00 (UTC)",,,,,,,,,,,50,713,,,22.2,,18.6,,,,западный,7,,,2.0
1589112000,"Воскресенье, 10 мая
12:00 (UTC)",,,,,0,,,,,,50,712,,,22.2,,13.6,,,,,6,,22.8,0.0
1589122800,"Воскресенье, 10 мая
15:00 (UTC)",,,,,,,,,,,10,712,,,12.7,,31.2,,,,,4,,,0.0
1589133600,"Воскресенье, 10 мая
18:00 (UTC)",,,,,,,,,,,10,712,,,9.6,,41.0,,,,северо-восточный,2,,,1.0
1589144400,"Воскресенье, 10 мая
21:00 (UTC)",,,,,,,,,,,10,712,,,6.4,,54.9,,,,восточный,0,,,1.0
1589155200,"Понедельник, 11 мая
00:00 (UTC)",,,,,0,,,,0,,50,712,,,8.4,,51.9,4.5,,,восточный,0,,,1.0
1589166000,"Понедельник, 11 мая
03:00 (UTC)",,,,,,,,,,,50,712,,,17.2,,25.9,,,,северо-восточный,0,,,1.0
1589176800,"Понедельник, 11 мая
06:00 (UTC)",,,,,,,,,,,50,709,,,24.3,,20.0,,,,юго-восточный,1,,,1.0
1589187600,"Понедельник, 11 мая
09:00 (UTC)",,,,,,,,,,,50,707,,,27.2,,17.4,,,,южный,7,,,1.0
1589198400,"Понедельник, 11 мая
12:00 (UTC)",,,,,0,,,,,,50,705,,,26.4,,14.8,,,,юго-западный,5,,27.5,1.0
1589209200,"Понедельник, 11 мая
15:00 (UTC)",,,,,,,,,,,10,705,,,15.8,,40.8,,,,западный,6,,,1.0
1589220000,"Понедельник, 11 мая
18:00 (UTC)",,,,,,,,,,,10,705,,,12.0,,39.9,,,,восточный,5,,,1.0
1589230800,"Понедельник, 11 мая
21:00 (UTC)",,,,,,,,,,,10,705,,,9.4,,54.9,,,,северо-восточный,9,,,1.0
1589241600,"Вторник, 12 мая
00:00 (UTC)",,,,,0,,,,0,,50,706,,,10.2,,54.0,7.6,,,северо-восточный,9,,,1.0
1589252400,"Вторник, 12 мая
03:00 (UTC)",,,,,,,,,,,50,705,,,18.3,,27.4,,,,восточный,9,,,2.0
1589263200,"Вторник, 12 мая
06:00 (UTC)",,,,,,,,,,,50,703,,,24.9,,18.9,,,,западный,9,,,1.0
1589274000,"Вторник, 12 мая
09:00 (UTC)",,,,,,,,,,,50,702,,,26.7,,13.3,,,,западный,9,,,3.0
1589284800,"Вторник, 12 мая
12:00 (UTC)",,,,,0,,,,,,50,701,,,25.3,,13.6,,,,северо-западный,9,,27.5,4.0
1589295600,"Вторник, 12 мая
15:00 (UTC)",,,,,,,,,,,10,702,,,21.2,,21.6,,,,северный,9,,,2.0
1589306400,"Вторник, 12 мая
18:00 (UTC)",,,,,,,,,,,10,703,,,17.7,,31.8,,,,,10,,,0.0
1589317200,"Вторник, 12 мая
21:00 (UTC)",,,,,,,,,,,10,703,,,12.8,,53.9,,,,,9,,,0.0
1589328000,"Среда, 13 мая
00:00 (UTC)",,,,,0,,,,0,,50,704,,,14.5,,41.9,11.9,,,западный,7,,,2.0
1589338800,"Среда, 13 мая
03:00 (UTC)",,,,,,,,,,,50,703,,,22.0,,27.9,,,,северо-западный,6,,,2.0
1589349600,"Среда, 13 мая
06:00 (UTC)",,,,,,,,,,,50,702,,,24.6,,23.5,,,,северо-западный,7,,,3.0
1589360400,"Среда, 13 мая
09:00 (UTC)",,,,,,,,,,,50,701,,,25.6,,19.2,,,True,северный,6,,,2.0
1589371200,"Среда, 13 мая
12:00 (UTC)",,,,,менее 0.1,,,,,,50,700,,,25.0,,18.5,,,True,северо-западный,5,,26.4,3.0
1589382000,"Среда, 13 мая
15:00 (UTC)",,,,,,,,,,,10,700,,,20.4,,24.1,,,,северо-западный,7,,,2.0
1589392800,"Среда, 13 мая
18:00 (UTC)",,,,,,,,,,,10,700,,,12.4,,51.2,,,,,6,,,0.0
1589403600,"Среда, 13 мая
21:00 (UTC)",,,,,,,,,,,20,699,,,10.8,,52.6,,,,северо-восточный,7,,,1.0
1589414400,"Четверг, 14 мая
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,698,,,10.1,,60.9,9.2,,,,9,,,0.0
1589425200,"Четверг, 14 мая
03:00 (UTC)",,,,,,,,,,True,50,697,,,13.3,,54.8,,,,северный,10,,,1.0
1589436000,"Четверг, 14 мая
06:00 (UTC)",,,,,,,,True,,,50,697,,,14.2,,77.9,,,,восточный,9,,,1.0
1589446800,"Четверг, 14 мая
09:00 (UTC)",,True,17.0,,,,,,,,20,696,,,13.1,,62.9,,,,северо-западный,10,,,5.0
1589457600,"Четверг, 14 мая
12:00 (UTC)",,,13.0,,21,,,,,,50,698,,,14.7,,47.0,,,True,северный,7,,17.4,5.0
1589468400,"Четверг, 14 мая
15:00 (UTC)",,,12.0,,,,,,,,10,702,,,10.0,,38.5,,,,западный,2,,,2.0
1589479200,"Четверг, 14 мая
18:00 (UTC)",,,,,,,,,,,10,704,,,7.0,,49.3,,,,юго-западный,4,,,2.0
1589490000,"Четверг, 14 мая
21:00 (UTC)",,,,,,,,,,,10,705,,,6.6,,40.4,,,,западный,0,,,1.0
1589500800,"Пятница, 15 мая
00:00 (UTC)",,,,,0,,,,21,,50,707,,,7.7,,43.0,4.6,,,западный,5,,,1.0
1589511600,"Пятница, 15 мая
03:00 (UTC)",,,,,,,,,,,50,707,,,9.4,,39.5,,,,северо-восточный,4,,,1.0
1589522400,"Пятница, 15 мая
06:00 (UTC)",,,,,,,,,,,50,706,,,13.2,,23.7,,,,юго-западный,5,,,1.0
1589533200,"Пятница, 15 мая
09:00 (UTC)",,,,,,,,,,,50,706,,,15.4,,22.4,,,,восточный,5,,,1.0
1589544000,"Пятница, 15 мая
12:00 (UTC)",,,,,0,,,,,,50,705,,,17.2,,26.7,,,,,6,,17.4,0.0
1589554800,"Пятница, 15 мая
15:00 (UTC)",,,,,,,,,,,10,705,,,10.8,,51.5,,,,северо-восточный,0,,,1.0
1589565600,"Пятница, 15 мая
18:00 (UTC)",,,,,,,,,,,10,706,,,8.0,,58.2,,,,северный,0,,,2.0
1589576400,"Пятница, 15 мая
21:00 (UTC)",,,,,,,,,,,10,706,,,4.7,,75.8,,,,,0,,,0.0
1589587200,"Суббота, 16 мая
00:00 (UTC)",,,,,0,,,,0,,50,707,,,6.7,,62.3,4.0,,,северо-восточный,9,,,1.0
1589598000,"Суббота, 16 мая
03:00 (UTC)",,,,,,,,,,,50,707,,,13.6,,34.4,,,,восточный,6,,,1.0
1589608800,"Суббота, 16 мая
06:00 (UTC)",,,,,,,,,,,50,705,,,18.9,,29.5,,,,юго-восточный,9,,,1.0
1589619600,"Суббота, 16 мая
09:00 (UTC)",,,,,,,,,,,50,704,,,22.4,,22.9,,,,западный,9,,,1.0
1589630400,"Суббота, 16 мая
12:00 (UTC)",,,,,0,,,,,,50,704,,,24.1,,28.1,,,,,9,,24.6,0.0
1589641200,"Суббота, 16 мая
15:00 (UTC)",,,,,,,,,,,10,705,,,16.2,,58.7,,,,,7,,,0.0
1589652000,"Суббота, 16 мая
18:00 (UTC)",,,,,,,,,,,10,706,,,14.7,,61.6,,,,северо-восточный,10,,,1.0
1589662800,"Суббота, 16 мая
21:00 (UTC)",,,,,,,,,,,10,707,,,13.9,,67.1,,,,юго-западный,10,,,1.0
1589673600,"Воскресенье, 17 мая
00:00 (UTC)",,,,,3,,,,3,True,50,709,,,13.4,,86.0,13.1,,,северо-западный,10,,,1.0
1589684400,"Воскресенье, 17 мая
03:00 (UTC)",,,,,,,,,,,50,709,,,16.2,,72.2,,,True,северо-западный,9,,,2.0
1589695200,"Воскресенье, 17 мая
06:00 (UTC)",,,,,,,,,,,50,709,,,19.2,,53.0,,,True,юго-восточный,9,,,1.0
1589706000,"Воскресенье, 17 мая
09:00 (UTC)",,,,,,,,,,,50,708,,,22.2,,43.5,,,,северо-восточный,4,,,1.0
1589716800,"Воскресенье, 17 мая
12:00 (UTC)",,,,,менее 0.1,,,,,,50,707,,,23.4,,37.8,,,,западный,2,,23.5,1.0
1589727600,"Воскресенье, 17 мая
15:00 (UTC)",,,,,,,,,,,10,707,,,16.0,,72.2,,,,,1,,,0.0
1589738400,"Воскресенье, 17 мая
18:00 (UTC)",,,,,,,,,,,10,708,,,12.0,,85.2,,,,северный,0,,,1.0
1589749200,"Воскресенье, 17 мая
21:00 (UTC)",,,,,,,,,,,10,708,,,9.3,,92.2,,,,,0,,,0.0
1589760000,"Понедельник, 18 мая
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,708,,,11.2,,76.4,8.8,,,восточный,0,,,1.0
1589770800,"Понедельник, 18 мая
03:00 (UTC)",,,,,,,,,,,50,708,,,18.9,,44.3,,,,,4,,,0.0
1589781600,"Понедельник, 18 мая
06:00 (UTC)",,,,,,,,,,,50,706,,,24.1,,29.9,,,,северный,4,,,1.0
1589792400,"Понедельник, 18 мая
09:00 (UTC)",,,,,,,,,,,50,704,,,26.1,,23.9,,,,юго-западный,6,,,1.0
1589803200,"Понедельник, 18 мая
12:00 (UTC)",,,,,0,,,,,,50,703,,,26.7,,22.3,,,,,7,,27.4,0.0
