timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Морось (незамерзающая). Снежные зерна,Ливневый дождь,Дождь (незамерзающий) слабый с перерывами,Ухудшение видимости из-за дыма или вулканического пепла,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Туман ослабел (небо видно),Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Туман без изменений (небо видно),Балл общей облачности,Туман ослабел (небо не видно),Град,Ливневой снег слабый,Снег слабый непрерывный,Ливневый дождь со снегом,Снег слабый с перерывами,Снег умеренный непрерывный,Снег сильный непрерывный
1598540400,"Четверг, 27 августа
15:00 (UTC)",,,,,,,,,,96.1,,,,,,0.0,,,,,,,,,,,20,746.0,,,12.3,,,,0.0,,,,,,,,
1598551200,"Четверг, 27 августа
18:00 (UTC)",,,,,,,,,,96.1,,,,,,0.0,,,,,,,,,True,,4,746.0,,,11.6,,,,0.0,,,,,,,,
1598562000,"Четверг, 27 августа
21:00 (UTC)",,,,,,,,,,96.0,,,,,,0.0,,,,,,,,,,True,1,747.0,,,9.0,,,,,,,,,,,,
1598572800,"Пятница, 28 августа
00:00 (UTC)",,,,,,,,,,96.0,,8.4,,,,0.0,,0,,,,,2,,,True,1,748.0,,,8.7,,,,,,,,,,,,
1598583600,"Пятница, 28 августа
03:00 (UTC)",,,,,,,,,,97.4,,,юго-западный,,,1.0,,,,,,,,,,True,1,748.0,,,11.2,,,,,,,,,,,,
1598594400,"Пятница, 28 августа
06:00 (UTC)",,,,,,,,,,51.1,,,северо-западный,,,1.0,,,,,,,,,,,20,748.0,,,20.0,,True,,2.0,,,,,,,,
1598605200,"Пятница, 28 августа
09:00 (UTC)",,,,,,,,,,39.6,,,западный,,,1.0,,,,,,,,,,,20,748.0,,,22.3,,,,4.0,,,,,,,,
1598616000,"Пятница, 28 августа
12:00 (UTC)",,,,,,,,,,53.7,,,северный,,22.3,1.0,,0,,,,,,,,,20,749.0,,,18.9,,,,2.0,,,,,,,,
1598626800,"Пятница, 28 августа
15:00 (UTC)",,,,,,,,,,85.9,,,,,,0.0,,,,,,,,,,,20,750.0,,,12.7,,,,0.0,,,,,,,,
1598637600,"Пятница, 28 августа
18:00 (UTC)",,,,,,,,,,94.8,,,,,,0.0,,,,,,,,,,,20,750.0,,,11.9,,,,2.0,,,,,,,,
1598648400,"Пятница, 28 августа
21:00 (UTC)",,,,,,,,,,96.1,,,,,,0.0,,,,,,,,,,,1,751.0,,True,10.4,,,,,,,,,,,,
1598659200,"Суббота, 29 августа
00:00 (UTC)",,,,,,,,,,96.0,,8.5,южный,,,1.0,,0,,,,,0,,,,1,751.0,,True,9.1,,,,,,,,,,,,
1598670000,"Суббота, 29 августа
03:00 (UTC)",,,,,,,,,,87.2,,,,,,0.0,,,,,,,,,,,20,752.0,,,14.5,,True,,7.0,,,,,,,,
1598680800,"Суббота, 29 августа
06:00 (UTC)",,,,,,,,,,53.8,,,западный,,,1.0,,,,,,,,,,,20,751.0,,,20.7,,True,,9.0,,,,,,,,
1598691600,"Суббота, 29 августа
09:00 (UTC)",,,,,,,,,,53.2,,,западный,,,1.0,,,,,,,,,,,20,750.0,,,21.2,,,,9.0,,,,,,,,
1598702400,"Суббота, 29 августа
12:00 (UTC)",,,,,,,,,,64.0,,,,,23.8,0.0,,0,,,,,,,,,20,750.0,,,19.6,,,,10.0,,,,,,,,
1598713200,"Суббота, 29 августа
15:00 (UTC)",,,,,,,,,,90.8,,,южный,,,1.0,,,,,,,,,,,20,750.0,,,15.5,,,,10.0,,,,,,,,
1598724000,"Суббота, 29 августа
18:00 (UTC)",,,,,,,,,,92.5,,,,True,,0.0,,,,,,,,,,,20,750.0,,,15.2,,,,10.0,,,,,,,,
1598734800,"Суббота, 29 августа
21:00 (UTC)",,,,,,,,,,94.9,,,,,,0.0,,,,,,,,,,,20,749.0,,,14.3,,,,10.0,,,,,,,,
1598745600,"Воскресенье, 30 августа
00:00 (UTC)",,,,,,,,,,96.1,,12.3,,,,0.0,,менее 0.1,,,,,менее 0.1,,,,20,750.0,,,12.6,,,,9.0,,,,,,,,
1598756400,"Воскресенье, 30 августа
03:00 (UTC)",,,,,,,,,,88.5,,,юго-западный,,,1.0,,,,,,,,,,,20,750.0,,,15.5,,,,9.0,,,,,,,,
1598767200,"Воскресенье, 30 августа
06:00 (UTC)",,,,,,,,,,55.9,,,северный,,,1.0,,,,,,,,,,,20,750.0,,,21.9,,,,7.0,,,,,,,,
1598778000,"Воскресенье, 30 августа
09:00 (UTC)",,,,,,,,,,52.3,,,северо-западный,,,1.0,,,,,,,,,,,20,750.0,,,21.8,,,,10.0,,,,,,,,
1598788800,"Воскресенье, 30 августа
12:00 (UTC)",,,,,,,,,,61.5,,,северо-западный,,23.4,1.0,,0,,,,,,,,,20,751.0,,,19.6,,,,4.0,,,,,,,,
1598799600,"Воскресенье, 30 августа
15:00 (UTC)",,,,,,,,,,91.3,,,,,,0.0,,,,,,,,,,,20,751.0,,,14.4,,,,0.0,,,,,,,,
1598810400,"Воскресенье, 30 августа
18:00 (UTC)",,,,,,,,,,96.1,,,,,,0.0,,,,,,,,,,,20,752.0,,,12.4,,,,0.0,,,,,,,,
1598821200,"Воскресенье, 30 августа
21:00 (UTC)",,,,,,,,,,96.7,,,,,,0.0,,,,,,,,,,,1,752.0,,True,10.4,,,,,,,,,,,,
1598832000,"Понедельник, 31 августа
00:00 (UTC)",,,,,,,,,,96.7,,9.2,,,,0.0,,0,,,True,,0,,,,1,752.0,,,9.4,,,,0.0,,,,,,,,
1598842800,"Понедельник, 31 августа
03:00 (UTC)",,,,,,,,,,96.8,,,,,,0.0,,,,,,,,,,True,0,752.0,,,12.5,,,,0.0,,,,,,,,
1598853600,"Понедельник, 31 августа
06:00 (UTC)",,,,,,,,,,59.8,,,западный,,,1.0,,,,,,,,,,,20,751.0,,,21.0,,True,,4.0,,,,,,,,
1598864400,"Понедельник, 31 августа
09:00 (UTC)",,,,,,,,,,43.6,,,западный,,,1.0,,,,,,,,,,,20,750.0,,,23.7,,,,1.0,,,,,,,,
1598875200,"Понедельник, 31 августа
12:00 (UTC)",,,,,,,,,,55.4,,,западный,,24.5,1.0,,0,,,,,,,,,20,749.0,,,21.5,,,,0.0,,,,,,,,
1598886000,"Понедельник, 31 августа
15:00 (UTC)",,,,,,,,,,93.7,,,,,,0.0,,,,,,,,,,,20,749.0,,,14.9,,,,0.0,,,,,,,,
1598896800,"Понедельник, 31 августа
18:00 (UTC)",,,,,,,,,,93.1,,,,,,0.0,,,,,,,,,,,20,748.0,,,14.1,,,,0.0,,,,,,,,
1598907600,"Понедельник, 31 августа
21:00 (UTC)",,,,,,,,,,80.7,,,,,,0.0,,,,,,,,,,,20,746.0,,,15.1,,,,4.0,,,,,,,,
1598918400,"Вторник, 1 сентября
00:00 (UTC)",,,,,,,,,,94.9,,12.6,северо-восточный,,,1.0,,0,,,,,0,,,,20,745.0,,,12.7,,,,10.0,,,,,,,,
1598929200,"Вторник, 1 сентября
03:00 (UTC)",,,,,,True,,,,77.7,,,восточный,,,1.0,,,,,,,,,,,20,743.0,,,16.2,,,,10.0,,,,,,,,
1598940000,"Вторник, 1 сентября
06:00 (UTC)",,,,,,True,,,,86.3,,,западный,,,1.0,,,,,,,,,,,20,742.0,,,16.8,,,,10.0,,,,,,,,
1598950800,"Вторник, 1 сентября
09:00 (UTC)",,,,,,True,,,,93.2,,,западный,,,1.0,,,,,,,,,,,20,742.0,,,15.8,,,,10.0,,,,,,,,
1598961600,"Вторник, 1 сентября
12:00 (UTC)",,,,,,,,,,93.8,,,западный,,17.6,1.0,,2,,,,,,True,,,20,741.0,,,15.5,,,,9.0,,,,,,,,
1598972400,"Вторник, 1 сентября
15:00 (UTC)",,,,,,,,,,96.2,,,,,,0.0,,,,,,,,,,,20,742.0,,,13.6,,True,,9.0,,,,,,,,
1598983200,"Вторник, 1 сентября
18:00 (UTC)",,,,,,,,,,96.7,,,,,,0.0,,,,,,,,,,,20,743.0,,,11.0,,True,,2.0,,,,,,,,
1598994000,"Вторник, 1 сентября
21:00 (UTC)",,,,,,,,,,96.1,,,,,,0.0,,,,,,,,,,,20,743.0,,,11.3,,,,10.0,,,,,,,,
1599004800,"Среда, 2 сентября
00:00 (UTC)",,,,,,,,,,96.1,,10.6,,,,0.0,,0.6,,,,,3,,,,20,744.0,,,11.6,,,,10.0,,,,,,,,
1599015600,"Среда, 2 сентября
03:00 (UTC)",,,,,,,,,,92.4,,,,,,0.0,,,,,,,,,,,20,744.0,,,12.6,,,,10.0,,,,,,,,
1599026400,"Среда, 2 сентября
06:00 (UTC)",,,,,,,,,,87.9,,,юго-восточный,,,1.0,True,,,,,,,,,,20,744.0,,,15.7,,,,10.0,,,,,,,,
1599037200,"Среда, 2 сентября
09:00 (UTC)",,,,,,,,,,76.6,,,,,,0.0,,,,,,,,,,,20,744.0,,,16.1,,,,10.0,,,,,,,,
1599048000,"Среда, 2 сентября
12:00 (UTC)",,,,,,,,,,87.9,,,северо-восточный,,16.5,1.0,,0.9,,,,,,True,,,20,743.0,,,15.8,,,,10.0,,,,,,,,
1599058800,"Среда, 2 сентября
15:00 (UTC)",,,,,,True,,,,96.2,,,восточный,,,1.0,,,,,,,,,,,20,742.0,,,14.8,,,,10.0,,,,,,,,
1599069600,"Среда, 2 сентября
18:00 (UTC)",True,,,,,,,,,96.8,,,,,,0.0,,,,,,,,,,,20,740.0,,,15.4,,,,10.0,,,,,,,,
1599080400,"Среда, 2 сентября
21:00 (UTC)",,,,,,,,,,93.2,,,восточный,,,2.0,,,,,,,,,,,20,738.0,,,15.5,,True,,0.0,,,,,,,,
1599091200,"Четверг, 3 сентября
00:00 (UTC)",,,,,,,,,,96.2,,14.5,северо-восточный,,,1.0,,4,,,,,5,,,,20,736.0,,,14.8,,True,,10.0,,,,,,,,
1599102000,"Четверг, 3 сентября
03:00 (UTC)",,,,,,,,,,79.1,,,северо-восточный,,,1.0,,,,,,,,,,,20,735.0,,,18.8,,,,10.0,,,,,,,,
1599112800,"Четверг, 3 сентября
06:00 (UTC)",,,,,,,,,,47.8,,,западный,,,2.0,,,,,,,,,,,20,734.0,,,25.7,,,,9.0,,,,,,,,
1599123600,"Четверг, 3 сентября
09:00 (UTC)",,,,,,,,,,44.7,,,западный,,,2.0,,,,,,,,,,,20,735.0,,,26.6,,,,10.0,,,,,,,,
1599134400,"Четверг, 3 сентября
12:00 (UTC)",,,,,,,,,,52.8,,,западный,,27.6,1.0,,0,,,,,,,,,20,736.0,,,21.1,,,,10.0,,,,,,,,
1599145200,"Четверг, 3 сентября
15:00 (UTC)",,,,,,,,,,75.9,,,западный,,,1.0,,,,,,,,,,,20,739.0,,,14.7,,,,10.0,,,,,,,,
1599156000,"Четверг, 3 сентября
18:00 (UTC)",,,,,,,,,,91.1,,,западный,,,1.0,,,,,,,,,,,20,740.0,,,12.0,,,,10.0,,,,,,,,
1599166800,"Четверг, 3 сентября
21:00 (UTC)",,,,,,,True,,,95.4,,,западный,,,1.0,,,,,,,,,,,20,741.0,,,9.9,,,,10.0,,,,,,,,
1599177600,"Пятница, 4 сентября
00:00 (UTC)",,,,,,,,,,96.0,,9.1,западный,,,1.0,True,0.5,,,,,0.5,,,,20,741.0,,,9.2,,,,10.0,,,,,,,,
1599188400,"Пятница, 4 сентября
03:00 (UTC)",,,,,,,,,,88.5,,8.8,западный,,,1.0,,,,,,,,,,,20,742.0,,,9.4,,,,10.0,,,,,,,,
1599199200,"Пятница, 4 сентября
06:00 (UTC)",,,,,,,,,,66.1,,,северо-западный,,,1.0,,,,,,,,,,,20,742.0,,,11.5,,,,10.0,,,,,,,,
1599210000,"Пятница, 4 сентября
09:00 (UTC)",,,,,,,,,,60.6,,,западный,,,1.0,,,,,,,,,,,20,743.0,,,12.5,,,,9.0,,,,,,,,
1599220800,"Пятница, 4 сентября
12:00 (UTC)",,,,,,,,,,56.0,,,западный,,14.4,1.0,,0,,,,,,,,,20,743.0,,,12.1,,,,7.0,,,,,,,,
1599231600,"Пятница, 4 сентября
15:00 (UTC)",,,,,,,,,,94.6,,,,,,0.0,,,,,,,,,,,20,744.0,,,5.6,,,,1.0,,,,,,,,
1599242400,"Пятница, 4 сентября
18:00 (UTC)",,,,,,,,,,95.9,,,,,,0.0,,,,,,,,,,,20,744.0,,,5.1,,,,0.0,,,,,,,,
1599253200,"Пятница, 4 сентября
21:00 (UTC)",,,,,,,,,,82.3,,,восточный,,,1.0,,,,,,,,,,,20,744.0,,,6.9,,,,9.0,,,,,,,,
1599264000,"Суббота, 5 сентября
00:00 (UTC)",,,,,,,,,,92.1,,4.7,северный,,,1.0,True,менее 0.1,,,,,менее 0.1,,,,20,744.0,,,6.8,,,,10.0,,,,,,,,
1599274800,"Суббота, 5 сентября
03:00 (UTC)",,,,,,,,,,91.5,,,,,,0.0,,,,,,,,,,,20,745.0,,,7.9,,True,,10.0,,,,,,,,
1599285600,"Суббота, 5 сентября
06:00 (UTC)",,,,,,,,,,86.6,,,западный,,,1.0,,,,,,,,True,,,20,745.0,,,8.6,,,,9.0,,,,,,,,
1599296400,"Суббота, 5 сентября
09:00 (UTC)",,,,,,,,,,52.7,,,западный,,,1.0,,,,,,,,,,,20,746.0,,,12.5,,True,,4.0,,,,,,,,
1599307200,"Суббота, 5 сентября
12:00 (UTC)",,,,,,True,,,,70.5,,,юго-западный,,12.6,1.0,,1,,,,,,,,,20,746.0,,,9.5,,,,7.0,,,,,,,,
1599318000,"Суббота, 5 сентября
15:00 (UTC)",,,,,,,,,,95.3,,,,,,0.0,,,,,,,,,,,20,747.0,,,6.1,,True,,0.0,,,,,,,,
1599328800,"Суббота, 5 сентября
18:00 (UTC)",,,,,,,,,,92.7,,,северный,,,1.0,,,,,,,,,,,20,746.0,,,7.5,,True,,10.0,,,,,,,,
1599339600,"Суббота, 5 сентября
21:00 (UTC)",,,,,,,,,,92.8,,,северо-восточный,,,1.0,,,,,,,,,,,20,746.0,,,8.1,,,,10.0,,,,,,,,
1599350400,"Воскресенье, 6 сентября
00:00 (UTC)",,,,,,,,,,90.3,,5.9,северо-восточный,,,1.0,,0.5,,,,,2,,,,20,746.0,,,8.5,,,,10.0,,,,,,,,
1599361200,"Воскресенье, 6 сентября
03:00 (UTC)",,,,,,,,,,84.3,,,юго-восточный,,,2.0,,,,,,,,,,,20,747.0,,,8.7,,,,10.0,,,,,,,,
1599372000,"Воскресенье, 6 сентября
06:00 (UTC)",,,,,,,,,,92.2,,,восточный,,,1.0,,,,,,,,True,,,20,747.0,,,9.1,,,,10.0,,,,,,,,
1599382800,"Воскресенье, 6 сентября
09:00 (UTC)",,,,,,,,,,74.3,,,юго-восточный,,,1.0,,,,,,,,,,,20,747.0,,,11.2,,,,10.0,,,,,,,,
1599393600,"Воскресенье, 6 сентября
12:00 (UTC)",,,,,,,,,,73.8,,,юго-восточный,,13.5,1.0,,0.6,,,,,,,,,20,747.0,,,11.3,,,,7.0,,,,,,,,
1599404400,"Воскресенье, 6 сентября
15:00 (UTC)",,,,,,,,,,79.2,,,,,,0.0,,,,,,,,,,,20,748.0,,,8.6,,,,7.0,,,,,,,,
1599415200,"Воскресенье, 6 сентября
18:00 (UTC)",,,,,,,,,,90.8,,,,,,0.0,,,,,,,,,,,20,748.0,,,7.3,,,,7.0,,,,,,,,
1599426000,"Воскресенье, 6 сентября
21:00 (UTC)",,,,,,,,,,94.0,,,северо-восточный,,,1.0,,,,,,,,,,,20,748.0,,,6.5,,,,10.0,,,,,,,,
1599436800,"Понедельник, 7 сентября
00:00 (UTC)",,,,,,,,,,94.0,,6.4,северо-восточный,,,1.0,,0,,,,,0.6,,,,20,748.0,,,6.4,,,,10.0,,,,,,,,
1599447600,"Понедельник, 7 сентября
03:00 (UTC)",,,,,,,,,,77.2,,,южный,,,1.0,,,,,,,,,,,20,749.0,,,9.8,,,,10.0,,,,,,,,
1599458400,"Понедельник, 7 сентября
06:00 (UTC)",,,,,,,,,,54.4,,,южный,,,1.0,,,,,,,,,,,20,749.0,,,13.1,,,,10.0,,,,,,,,
1599469200,"Понедельник, 7 сентября
09:00 (UTC)",,,,,,,,,,50.2,,,,,,0.0,,,,,,,,,,,20,749.0,,,14.1,,,,10.0,,,,,,,,
1599480000,"Понедельник, 7 сентября
12:00 (UTC)",,,,,,,,,,72.9,,,,,15.1,0.0,,0,,,,,,,,,20,750.0,,,11.6,,,,10.0,,,,,,,,
1599490800,"Понедельник, 7 сентября
15:00 (UTC)",,,,,,,,,,92.1,,,,,,0.0,,,,,,,,,,,20,751.0,,,8.2,,True,,10.0,,,,,,,,
1599501600,"Понедельник, 7 сентября
18:00 (UTC)",,,,,,,,,,95.3,,,северо-восточный,,,1.0,,,,,,,,,,,20,750.0,,,7.0,,True,,10.0,,,,,,,,
1599512400,"Понедельник, 7 сентября
21:00 (UTC)",,,,,,,,,,95.3,,,,,,0.0,,,,,,,,,,,20,750.0,,,6.3,,,,10.0,,,,,,,,
1599523200,"Вторник, 8 сентября
00:00 (UTC)",,,,,,,,,,95.9,,5.2,северо-восточный,,,1.0,,0.1,,,,,0.1,,,,20,750.0,,,5.2,,,,10.0,,,,,,,,
1599534000,"Вторник, 8 сентября
03:00 (UTC)",,,,,,,,,,84.3,,5.2,,,,0.0,,,,,,,,,,,20,750.0,,,9.1,,,,4.0,,,,,,,,
1599544800,"Вторник, 8 сентября
06:00 (UTC)",,,,,,,,,,57.1,,,,,,0.0,,,,,,,,,,,20,749.0,,,14.7,,,,10.0,,,,,,,,
1599555600,"Вторник, 8 сентября
09:00 (UTC)",,,,,,,,,,61.7,,,северный,,,1.0,,,,,,,,,,,20,749.0,,,13.5,,True,,9.0,,,,,,,,
1599566400,"Вторник, 8 сентября
12:00 (UTC)",,,,,,,,,,94.1,,,северо-восточный,,15.1,1.0,,2,,,,,,True,,,20,749.0,,,8.8,,,,10.0,,,,,,,,
1599577200,"Вторник, 8 сентября
15:00 (UTC)",,,,,,,,,,96.0,,,,,,0.0,,,,,,,,,True,,10,749.0,,,8.0,,,,2.0,,,,,,,,
1599588000,"Вторник, 8 сентября
18:00 (UTC)",,,,,,,,,,96.0,,,,,,0.0,,,,,,,,,True,,10,749.0,,,7.3,,,,9.0,,,,,,,,
1599598800,"Вторник, 8 сентября
21:00 (UTC)",,,,,,,,,,96.0,,,,,,0.0,,,,,,,,,,,4,749.0,True,,7.6,,,,10.0,,,,,,,,
1599609600,"Среда, 9 сентября
00:00 (UTC)",,,,,,,,,,96.6,,6.9,,,,0.0,,9,,,,,11,True,,,4,749.0,,,7.0,,,,10.0,,,,,,,,
1599620400,"Среда, 9 сентября
03:00 (UTC)",,,,,,,,,,96.6,,,,,,0.0,,,,,,,,,True,,4,749.0,,,7.5,,,,10.0,,,,,,,,
1599631200,"Среда, 9 сентября
06:00 (UTC)",,,,,,,,,,71.3,,,,,,0.0,,,,,,,,,,,20,750.0,,,11.0,,True,,10.0,,,,,,,,
1599642000,"Среда, 9 сентября
09:00 (UTC)",,,,,,,,,,80.6,,,северо-западный,,,1.0,,,,,,,,True,,,20,750.0,,,10.6,,,,9.0,,,,,,,,
1599652800,"Среда, 9 сентября
12:00 (UTC)",,,,,,,,,,92.9,,,,,12.1,0.0,,3,,,,,,,,,20,751.0,,,9.8,,True,,7.0,,,,,,,,
1599663600,"Среда, 9 сентября
15:00 (UTC)",,,,,,True,,,,95.4,,,,,,0.0,,,,,,,,,,,20,752.0,,,8.6,,,,10.0,,,,,,,,
1599674400,"Среда, 9 сентября
18:00 (UTC)",,,,,,,,,,96.7,,,,,,0.0,,,,,,,,,True,,1,752.0,,,8.3,,,,10.0,,,,,,,,
1599685200,"Среда, 9 сентября
21:00 (UTC)",,,,,,,,,,96.0,,,,,,0.0,,,,,,,,,True,,2,752.0,,,7.8,,,,10.0,,,,,,,,
1599696000,"Четверг, 10 сентября
00:00 (UTC)",,,,,,,,,,96.6,,6.9,,,,0.0,,0.3,,,,,3,,,,1,753.0,,True,6.9,,,,,,,,,,,,
1599706800,"Четверг, 10 сентября
03:00 (UTC)",,,,,,,,,,96.6,,6.9,южный,,,1.0,,,,,,,,True,,,1,753.0,,,7.8,,,,10.0,,,,,,,,
1599717600,"Четверг, 10 сентября
06:00 (UTC)",,,,,,,,,,91.7,,,юго-западный,,,1.0,,,,,,,,,,,20,753.0,,,10.6,,True,,9.0,,,,,,,,
1599728400,"Четверг, 10 сентября
09:00 (UTC)",,,,,,,,,,59.0,,,западный,,,1.0,,,,,,,,,,,20,753.0,,,15.9,,,,10.0,,,,,,,,
1599739200,"Четверг, 10 сентября
12:00 (UTC)",,,,,,True,,,,89.9,,,северный,,16.3,1.0,,2,,,,,,,,,20,754.0,,,11.7,,,,10.0,,,,,,,,
1599750000,"Четверг, 10 сентября
15:00 (UTC)",,,,,,,,,,95.4,,,,,,0.0,,,,,,,,,,,20,755.0,,,8.6,,True,,9.0,,,,,,,,
1599760800,"Четверг, 10 сентября
18:00 (UTC)",,,,,,,,,,96.6,,,,,,0.0,,,,,,,,,,,20,755.0,,,6.5,,True,,0.0,,,,,,,,
1599771600,"Четверг, 10 сентября
21:00 (UTC)",,,,,,,,,,97.3,,,,,,0.0,,,True,,,,,,,,0,756.0,,,5.8,,,,0.0,,,,,,,,
1599782400,"Пятница, 11 сентября
00:00 (UTC)",,,,,,,,,,97.3,,5.0,,,,0.0,,4,,,,,6,,,,0,757.0,,,5.2,,,True,0.0,,,,,,,,
1599793200,"Пятница, 11 сентября
03:00 (UTC)",,,,,,,,,,96.6,,,,,,0.0,,,,,,,,,,True,0,757.0,,,7.2,,,,,,,,,,,,
1599804000,"Пятница, 11 сентября
06:00 (UTC)",,,,,,,,,,96.1,,,южный,,,1.0,,,,,,,,,,,20,757.0,,,11.9,,True,,4.0,,,,,,,,
1599814800,"Пятница, 11 сентября
09:00 (UTC)",,,,,,,,,,60.0,,,,,,0.0,,,,,,,,,,,20,757.0,,,15.1,,,,7.0,,,,,,,,
1599825600,"Пятница, 11 сентября
12:00 (UTC)",,,,,,,,,,84.1,,,,,16.2,0.0,,0,,,,,,,,,20,757.0,,,11.9,,,,6.0,,,,,,,,
1599836400,"Пятница, 11 сентября
15:00 (UTC)",,,,,,,,,,95.4,,,,,,0.0,,,,,,,,,,,20,758.0,,,9.7,,,,9.0,,,,,,,,
1599847200,"Пятница, 11 сентября
18:00 (UTC)",,,,,,,,,,96.0,,,,,,0.0,,,,,,,,,,,20,758.0,,,9.1,,,,9.0,,,,,,,,
1599858000,"Пятница, 11 сентября
21:00 (UTC)",,,,,,,,,,89.7,,,,,,0.0,,,,,,,,,,,20,758.0,,,9.2,,,,10.0,,,,,,,,
1599868800,"Суббота, 12 сентября
00:00 (UTC)",,,,,,,,,,92.2,,8.6,восточный,,,1.0,,0,,,,,0,,,,20,759.0,,,8.8,,,,10.0,,,,,,,,
1599879600,"Суббота, 12 сентября
03:00 (UTC)",,,,,,,,,,81.7,,,юго-восточный,,,1.0,,,,,,,,,,,20,759.0,,,10.7,,,,10.0,,,,,,,,
1599890400,"Суббота, 12 сентября
06:00 (UTC)",,,,,,,,,,58.9,,,,,,0.0,,,,,,,,,,,20,759.0,,,15.6,,,,10.0,,,,,,,,
1599901200,"Суббота, 12 сентября
09:00 (UTC)",,,,,,,,,,53.3,,,южный,,,1.0,,,,,,,,,,,20,758.0,,,17.4,,,,9.0,,,,,,,,
1599912000,"Суббота, 12 сентября
12:00 (UTC)",,,,,,,,,,74.3,,,,,18.5,0.0,,0,,,,,,,,,20,758.0,,,14.0,,,,2.0,,,,,,,,
1599922800,"Суббота, 12 сентября
15:00 (UTC)",,,,,,,,,,90.4,,,,,,0.0,,,,,,,,,,,20,757.0,,,10.6,,,,0.0,,,,,,,,
1599933600,"Суббота, 12 сентября
18:00 (UTC)",,,,,,,,,,95.3,,,,,,0.0,,,,,,,,,,,20,757.0,,,7.9,,,,0.0,,,,,,,,
1599944400,"Суббота, 12 сентября
21:00 (UTC)",,,,,,,,,,95.9,,,,,,0.0,,,,,,,,,,,20,757.0,,,6.5,,,,0.0,,,,,,,,
1599955200,"Воскресенье, 13 сентября
00:00 (UTC)",,,,,,,,,,95.9,,5.4,северо-восточный,,,1.0,,0,,,,,0,,,,20,757.0,,,5.4,,,,6.0,,,,,,,,
1599966000,"Воскресенье, 13 сентября
03:00 (UTC)",,,,,,,,,,66.7,,5.3,северо-восточный,,,1.0,,,,,,,,,,,20,757.0,,,12.0,,,,4.0,,,,,,,,
1599976800,"Воскресенье, 13 сентября
06:00 (UTC)",,,,,,,,,,34.2,,,восточный,,,1.0,,,,,,,,,,,20,757.0,,,17.8,,,,2.0,,,,,,,,
1599987600,"Воскресенье, 13 сентября
09:00 (UTC)",,,,,,,,,,32.3,,,восточный,,,1.0,,,,,,,,,,,20,756.0,,,18.9,,,,2.0,,,,,,,,
1599998400,"Воскресенье, 13 сентября
12:00 (UTC)",,,,,,,,,,64.3,,,,,19.5,0.0,,0,,,,,,,,,20,756.0,,,13.5,,,,6.0,,,,,,,,
1600009200,"Воскресенье, 13 сентября
15:00 (UTC)",,,,,,,,,,69.2,,,северо-восточный,,,1.0,,,,,,,,,,,20,755.0,,,10.7,,,,0.0,,,,,,,,
1600020000,"Воскресенье, 13 сентября
18:00 (UTC)",,,,,,,,,,80.2,,,северо-восточный,,,1.0,,,,,,,,,,,20,755.0,,,8.1,,,,0.0,,,,,,,,
1600030800,"Воскресенье, 13 сентября
21:00 (UTC)",,,,,,,,,,79.0,,,северо-восточный,,,1.0,,,,,,,,,,,20,754.0,,,7.1,,,,0.0,,,,,,,,
1600041600,"Понедельник, 14 сентября
00:00 (UTC)",,,,,,,,,,91.9,,4.8,северо-восточный,,,1.0,,0,,,,,0,,,,20,754.0,,,4.8,,,,0.0,,,,,,,,
1600052400,"Понедельник, 14 сентября
03:00 (UTC)",,,,,,,,,,67.0,,4.5,,,,0.0,,,,,,,,,,,20,754.0,,,11.4,,,,10.0,,,,,,,,
1600063200,"Понедельник, 14 сентября
06:00 (UTC)",,,,,,,,,,44.6,,,восточный,,,1.0,,,,,,,,,,,20,753.0,,,18.6,,,,10.0,,,,,,,,
1600074000,"Понедельник, 14 сентября
09:00 (UTC)",,,,,,,,,,34.1,,,,,,0.0,,,,,,,,,,,20,753.0,,,20.0,,,,10.0,,,,,,,,
1600084800,"Понедельник, 14 сентября
12:00 (UTC)",,,,,,,,,,63.8,,,,,20.8,0.0,,0,,,,,,,,,20,752.0,,,15.1,,,,10.0,,,,,,,,
1600095600,"Понедельник, 14 сентября
15:00 (UTC)",,,,,,,,,,71.9,,,северо-восточный,,,1.0,,,,,,,,,,,20,752.0,,,11.6,,,,6.0,,,,,,,,
1600106400,"Понедельник, 14 сентября
18:00 (UTC)",,,,,,,,,,74.5,,,северо-восточный,,,1.0,,,,,,,,,,,20,751.0,,,9.4,,,,0.0,,,,,,,,
1600117200,"Понедельник, 14 сентября
21:00 (UTC)",,,,,,,,,,73.2,,,северо-восточный,,,1.0,,,,,,,,,,,20,750.0,,,8.0,,,,0.0,,,,,,,,
