timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм",Ливневый дождь со снегом,Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Туман начался (усилился). Небо не видно,Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %",Град,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1589176800,"Понедельник, 11 мая
06:00 (UTC)",,,,0,,,,,,,,,10,738.0,,,,,16.1,,42.0,,9.2,,западный,2.0,,,2
1589187600,"Понедельник, 11 мая
09:00 (UTC)",,,,,,,,,,,,,10,738.0,,,,,18.6,,28.9,,,,западный,0.0,,,3
1589198400,"Понедельник, 11 мая
12:00 (UTC)",,,,,,,,,,,,,10,737.0,,,,,20.6,,23.9,,,,юго-западный,2.0,,,2
1589209200,"Понедельник, 11 мая
15:00 (UTC)",,,,0,,,,,,,,,10,737.0,,,,,20.5,,24.8,,,,юго-западный,4.0,,,3
1589220000,"Понедельник, 11 мая
18:00 (UTC)",,,,0,,,,,,,,,10,736.0,,,,,16.9,,43.2,,,,южный,4.0,,21.2,2
1589230800,"Понедельник, 11 мая
21:00 (UTC)",,,,,,,,,,,,,10,736.0,,,,,13.4,,59.2,,,,юго-восточный,0.0,,,2
1589241600,"Вторник, 12 мая
00:00 (UTC)",,,,,,,,,,,,,10,735.0,,,,,12.2,,67.2,,,,юго-восточный,0.0,,,2
1589252400,"Вторник, 12 мая
03:00 (UTC)",,,,0,,,,0,,,,,10,734.0,,,,,13.1,,65.1,,11.5,,юго-восточный,4.0,,,2
1589263200,"Вторник, 12 мая
06:00 (UTC)",,,,0,,,,,,,,,10,732.0,,,,,18.8,,50.1,,11.5,,южный,1.0,,,4
1589274000,"Вторник, 12 мая
09:00 (UTC)",,12.0,,,,,,,,,,,10,731.0,,,,,22.4,,41.0,,,,южный,9.0,,,5
1589284800,"Вторник, 12 мая
12:00 (UTC)",,16.0,,,,,,,,,,,10,730.0,,,,,23.7,,36.1,,,,южный,9.0,,,8
1589295600,"Вторник, 12 мая
15:00 (UTC)",,16.0,,0.3,,,True,,,,,,10,730.0,,,,,15.2,,81.7,,,,южный,10.0,,,4
1589306400,"Вторник, 12 мая
18:00 (UTC)",,10.0,,0.3,,,,,,,True,,10,729.0,,,,,14.9,,79.6,,,,южный,10.0,,24.2,4
1589317200,"Вторник, 12 мая
21:00 (UTC)",,11.0,,,,,,,,,True,,10,730.0,,,,,8.7,,90.3,,,,западный,10.0,,,6
1589328000,"Среда, 13 мая
00:00 (UTC)",,14.0,,,,,True,,,,,,10,733.0,,,,,3.5,,88.6,,,,западный,9.0,,,5
1589338800,"Среда, 13 мая
03:00 (UTC)",,12.0,,0.4,,,,0.7,,,,,10,736.0,,,,,2.5,,84.8,,2.0,,западный,9.0,,,5
1589349600,"Среда, 13 мая
06:00 (UTC)",,12.0,,0.4,,,,,,,,,10,739.0,,,,,5.1,,62.8,,2.0,,северо-западный,9.0,,,5
1589360400,"Среда, 13 мая
09:00 (UTC)",,12.0,,,,,,,,,,,10,740.0,,,,,9.4,,40.1,,,,западный,7.0,,,5
1589371200,"Среда, 13 мая
12:00 (UTC)",,13.0,,,,,,,,,,,10,741.0,,,,,11.4,,29.7,,,,западный,7.0,,,3
1589382000,"Среда, 13 мая
15:00 (UTC)",,,,0,,,,,,,,,10,742.0,,,,,12.1,,27.9,,,,западный,7.0,,,4
1589392800,"Среда, 13 мая
18:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,8.5,,47.9,,,,юго-западный,9.0,,12.8,1
1589403600,"Среда, 13 мая
21:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,7.9,,53.7,,,,южный,7.0,,,1
1589414400,"Четверг, 14 мая
00:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,5.7,,62.0,,,,южный,0.0,,,2
1589425200,"Четверг, 14 мая
03:00 (UTC)",,,,0,,,,0,,,,,10,743.0,,,,,6.3,,61.7,,5.0,,юго-восточный,9.0,,,1
1589436000,"Четверг, 14 мая
06:00 (UTC)",,,,0,,,,,,,,,10,742.0,,,,,9.5,,54.2,,5.0,,южный,7.0,,,3
1589446800,"Четверг, 14 мая
09:00 (UTC)",,14.0,,,,,,,,,,,10,741.0,,,,,13.7,,38.4,,,,южный,9.0,,,6
1589457600,"Четверг, 14 мая
12:00 (UTC)",,14.0,,,,,True,,,,,,10,741.0,,,,,10.8,,69.3,,,,юго-западный,7.0,,,4
1589468400,"Четверг, 14 мая
15:00 (UTC)",,10.0,,2,,,,,,,True,,10,741.0,,,,,7.5,,89.0,,,,южный,9.0,,,4
1589479200,"Четверг, 14 мая
18:00 (UTC)",,10.0,,4,,,,,,,True,,10,740.0,,,,,6.1,,95.3,,,,южный,10.0,,13.7,3
1589490000,"Четверг, 14 мая
21:00 (UTC)",,,,,,,,,,,,,10,739.0,,,,,5.4,,97.9,,,True,,7.0,,,0
1589500800,"Пятница, 15 мая
00:00 (UTC)",,,,,,,,,,,,,10,738.0,,,,,5.2,,99.3,,,True,западный,7.0,,,1
